cid,iupacname,smiles
146192,butan-2-yl methanesulfonate,CCC(C)OS(=O)(=O)C
147004,(2R)-2-amino-3-methylselanylpropanoic acid,C[Se]C[C@@H](C(=O)O)N
5152094,6-chloropyridine-3-carbonitrile,C1=CC(=NC=C1C#N)Cl
1514290,azetidin-3-ol,C1C(CN1)O
136284,"2,6-difluorobenzaldehyde",C1=CC(=C(C(=C1)F)C=O)F
3080808,"(2R)-2-hydroxy-4-methyl-1,2-dihydropyrrol-5-one",CC1=C[C@H](NC1=O)O
197883,"(2R,3R)-2,3-bis(sulfanyl)butanedioic acid",[C@H]([C@@H](C(=O)O)S)(C(=O)O)S
200365,,[B-](F)(F)(F)F.C[S+](=O)(C)C
1516508,5-bromo-3-iodopyridin-2-amine,C1=C(C=NC(=C1I)N)Br
13893049,methyl (2R)-2-hydroxy-4-methylpentanoate,CC(C)C[C@H](C(=O)OC)O
135393025,2-[(2R)-azetidin-2-yl]propan-2-ol;hydrochloride,CC(C)([C@H]1CCN1)O.Cl
6914520,,[Se].[Ag].[Ag]
6999879,(2S)-2-(propan-2-yloxymethyl)oxirane,CC(C)OC[C@@H]1CO1
14734075,1-[(2S)-2-[(1R)-1-hydroxypropyl]oxiran-2-yl]ethanone,CC[C@H]([C@@]1(CO1)C(=O)C)O
7006439,(2R)-2-bromopropanoyl bromide,C[C@H](C(=O)Br)Br
7006443,(2R)-2-chloropropanoyl chloride,C[C@H](C(=O)Cl)Cl
10197648,azetidin-3-one;hydrochloride,C1C(=O)CN1.Cl
16218550,(5R)-5-hydroxyhexan-2-one,C[C@H](CCC(=O)C)O
6950705,(2R)-2-hydroxypentanoic acid,CCC[C@H](C(=O)O)O
6951685,"(2R)-3,3-dimethylbutane-1,2-diol",CC(C)(C)[C@H](CO)O
1475128,2-(6-chloro-3-pyridinyl)acetonitrile,C1=CC(=NC=C1CC#N)Cl
44273932,(2R)-2-(1H-imidazol-5-yl)propan-1-amine,C[C@H](CN)C1=CN=CN1
6993773,(1S)-1-phenylpropan-1-amine,CC[C@@H](C1=CC=CC=C1)N
6994293,(3R)-hexan-3-ol,CCC[C@@H](CC)O
12729246,(4R)-4-methylcycloheptan-1-one,C[C@@H]1CCCC(=O)CC1
12536780,(2R)-2-methyl-3-[(2-methylpropan-2-yl)oxy]propan-1-ol,C[C@H](CO)COC(C)(C)C
11819104,"(3aR,4R,6aS)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-ol",C1CO[C@@H]2[C@H]1[C@H](CO2)O
11815846,"(2R,3S)-3-hydroxy-2-methylbutanoic acid",C[C@H]([C@H](C)O)C(=O)O
7009091,ethyl (2R)-2-fluoropropanoate,CCOC(=O)[C@@H](C)F
15316547,"(1R)-1-[(4S)-2,2-dimethyl-1,3-dioxolan-4-yl]ethanamine",C[C@H]([C@H]1COC(O1)(C)C)N
57727005,(2R)-2-amino-2-cyclobutylethanol,C1CC(C1)[C@H](CO)N
11788288,piperazin-2-ylmethanol,C1CNC(CN1)CO
11788640,ethyl (3R)-3-aminopentanoate,CC[C@H](CC(=O)OCC)N
2757020,7-bromo-1H-indole,C1=CC2=C(C(=C1)Br)NC=C2
6999089,(2R)-1-aminobutan-2-ol,CC[C@H](CN)O
6999829,(1R)-1-cyclopropylethanol,C[C@H](C1CC1)O
7003709,ethyl (2R)-2-bromopropanoate,CCOC(=O)[C@@H](C)Br
7003745,(4R)-2-oxoimidazolidine-4-carboxylic acid,C1[C@@H](NC(=O)N1)C(=O)O
853756,cyclopent-3-ene-1-carboxylic acid,C1C=CCC1C(=O)O
854028,"(2S,3S)-2-amino-3-methylpentanamide",CC[C@H](C)[C@@H](C(=O)N)N
2760919,cyclopropanesulfonyl chloride,C1CC1S(=O)(=O)Cl
24192197,,C(=O)(O)O.[Na]
2757009,6-bromopyridine-2-carbaldehyde,C1=CC(=NC(=C1)Br)C=O
9577091,(2R)-2-amino-4-[(S)-methylsulfinyl]butanoic acid,C[S@](=O)CC[C@H](C(=O)O)N
10313421,(7R)-5-azaspiro[2.4]heptan-7-amine;dihydrochloride,C1CC12CNC[C@@H]2N.Cl.Cl
10558744,"(2R)-2,6-dimethylheptan-1-ol",C[C@H](CCCC(C)C)CO
14030009,2-pyrrolidin-2-ylethanamine,C1CC(NC1)CCN
7015759,(1S)-1-(4-methylphenyl)ethanamine,CC1=CC=C(C=C1)[C@H](C)N
854025,"(2S,3S)-2-hydroxy-3-methylpentanoic acid",CC[C@H](C)[C@@H](C(=O)O)O
2762991,2-bromopyridine-4-carbaldehyde,C1=CN=C(C=C1C=O)Br
2763163,4-chloro-3-iodopyridine,C1=CN=CC(=C1Cl)I
2763219,N-(dibromomethylidene)hydroxylamine,C(=NO)(Br)Br
6931662,(2R)-piperidin-1-ium-2-carboxylate,C1CC[NH2+][C@H](C1)C(=O)[O-]
25157177,[(2R)-piperidin-2-yl]methanamine;dihydrochloride,C1CCN[C@H](C1)CN.Cl.Cl
7009501,2-fluoro-3-iodopyridine,C1=CC(=C(N=C1)F)I
2762745,pyridin-2-ylboronic acid,B(C1=CC=CC=N1)(O)O
2762704,(2-chloro-3-pyridinyl)boronic acid,B(C1=C(N=CC=C1)Cl)(O)O
2762740,(6-bromo-2-pyridinyl)boronic acid,B(C1=NC(=CC=C1)Br)(O)O
2762836,2-bromo-4-chloropyridine,C1=CN=C(C=C1Cl)Br
96968892,(1R)-3-oxocyclopentane-1-carbonitrile,C1CC(=O)C[C@@H]1C#N
11829470,(5R)-5-[(1R)-1-hydroxyethyl]oxolan-2-one,C[C@H]([C@H]1CCC(=O)O1)O
14154793,(2R)-2-(dimethylamino)butane-1-thiol,CC[C@H](CS)N(C)C
14900055,(1R)-1-(furan-2-yl)propan-1-amine,CC[C@H](C1=CC=CO1)N
14965600,ethyl (2R)-2-ethyloxirane-2-carboxylate,CC[C@@]1(CO1)C(=O)OCC
14267783,(3R)-3-ethylmorpholine,CC[C@@H]1COCCN1
12672536,(4R)-spiro[4.4]nonan-4-ol,C1CCC2(C1)CCC[C@H]2O
13800357,(3R)-3-methylhexane,CCC[C@H](C)CC
10654361,(2R)-2-hydroxy-4-methoxy-4-oxobutanoic acid,COC(=O)C[C@H](C(=O)O)O
13581850,(2R)-thiolane-2-carboxylic acid,C1C[C@@H](SC1)C(=O)O
11412396,ethyl 2-[(2R)-oxiran-2-yl]acetate,CCOC(=O)C[C@@H]1CO1
13838830,"(1R,2R)-cyclohex-4-ene-1,2-diamine",C1C=CC[C@H]([C@@H]1N)N
13071747,3-aminooxolan-2-one;hydrochloride,C1COC(=O)C1N.Cl
11528339,(4R)-4-hydroxyhexan-3-one,CC[C@H](C(=O)CC)O
14176455,"2-amino-3-hydroxy-N,N-dimethylbutanamide",CC(C(C(=O)N(C)C)N)O
6713573,"(3S,4R)-3,4-dihydroxypentan-2-one",C[C@H]([C@@H](C(=O)C)O)O
11528346,(1R)-1-thiophen-3-ylethanol,C[C@H](C1=CSC=C1)O
28948822,"(1R)-1-(3-methyl-1,2,4-oxadiazol-5-yl)ethanamine",CC1=NOC(=N1)[C@@H](C)N
11535579,"(3R)-3-ethylpiperazine-2,5-dione",CC[C@@H]1C(=O)NCC(=O)N1
11535699,(5-bromo-2-pyridinyl)hydrazine,C1=CC(=NC=C1Br)NN
71432879,(5R)-5-methylpiperazin-2-one,C[C@@H]1CNC(=O)CN1
40566306,(2R)-oxolane-2-carbohydrazide,C1C[C@@H](OC1)C(=O)NN
55284244,"(2R)-1,1-difluoropropan-2-amine",C[C@H](C(F)F)N
75412140,(1R)-1-(5-bromothiophen-2-yl)ethanamine;hydrochloride,C[C@H](C1=CC=C(S1)Br)N.Cl
14132137,methyl (2R)-2-amino-2-methylbut-3-ynoate,C[C@@](C#C)(C(=O)OC)N
14962799,(2S)-2-amino-2-[(3S)-oxolan-3-yl]acetic acid,C1COC[C@@H]1[C@@H](C(=O)O)N
60054977,(5R)-5-propan-2-ylpyrrolidin-2-one,CC(C)[C@H]1CCC(=O)N1
44608026,"(1'S,2'S,4'R,5'R)-spiro[oxirane-2,8'-tricyclo[3.2.1.02,4]octane]",C1C[C@H]2[C@H]3C[C@H]3[C@@H]1C24CO4
14799344,(2R)-2-(dimethylamino)-N-methylpropanamide,C[C@H](C(=O)NC)N(C)C
40493914,(2R)-2-(dimethylamino)-3-methylbutanoic acid,CC(C)[C@H](C(=O)O)N(C)C
12510836,(2R)-2-amino-3-fluoropropanoic acid;hydrochloride,C([C@@H](C(=O)O)N)F.Cl
56604220,"(2R)-1,1,1-trifluoropentan-2-amine",CCC[C@H](C(F)(F)F)N
10374715,methyl (3R)-thiane-3-carboxylate,COC(=O)[C@H]1CCCSC1
28901535,(2R)-2-(trifluoromethyl)azetidine,C1CN[C@H]1C(F)(F)F
28307254,[(2R)-1-methylpyrrolidin-2-yl]methanamine,CN1CCC[C@@H]1CN
13191839,"(2R)-1-bromo-2,6-dimethylheptane",C[C@H](CCCC(C)C)CBr
57433782,trichloroeuropium;hexahydrate,O.O.O.O.O.O.Cl[Eu](Cl)Cl
12719280,(2R)-3-chloro-2-methylpropanoic acid,C[C@@H](CCl)C(=O)O
28064279,(1R)-1-(1-methylpiperidin-4-yl)ethanamine,C[C@H](C1CCN(CC1)C)N
15421757,"(1R)-1-amino-2,2-difluorocyclopropane-1-carboxylic acid",C1[C@](C1(F)F)(C(=O)O)N
15024268,(2R)-2-amino-2-(2H-tetrazol-5-yl)acetic acid,C1(=NNN=N1)[C@H](C(=O)O)N
2724523,4-chloro-3-fluorophenol,C1=CC(=C(C=C1O)F)Cl
28950043,(1R)-1-pyrimidin-5-ylethanamine,C[C@H](C1=CN=CN=C1)N
2723848,"5-bromo-1,3-thiazol-2-amine;hydrobromide",C1=C(SC(=N1)N)Br.Br
2724600,2-bromo-5-fluorophenol,C1=CC(=C(C=C1F)O)Br
2723889,1H-pyridine-4-thione,C1=CNC=CC1=S
28147030,(2R)-1-piperazin-1-ylpropan-2-ol,C[C@H](CN1CCNCC1)O
124512678,"(1R)-1-cyclopropyl-2,2-difluoroethanamine",C1CC1[C@H](C(F)F)N
2734087,2-bromo-4-methylpyridine,CC1=CC(=NC=C1)Br
2734319,(5-bromothiophen-2-yl)boronic acid,B(C1=CC=C(S1)Br)(O)O
2734895,5-bromo-2-methoxypyridine,COC1=NC=C(C=C1)Br
2735743,2-chloro-3-iodopyridine,C1=CC(=C(N=C1)Cl)I
2736955,"1-(chloromethyl)-3,5-difluorobenzene",C1=C(C=C(C=C1F)F)CCl
2733893,"(2R)-3-bromopropane-1,2-diol",C([C@H](CBr)O)O
2734089,2-(2-bromophenyl)ethanol,C1=CC=C(C(=C1)CCO)Br
2734357,furan-2-ylboronic acid,B(C1=CC=CO1)(O)O
2735085,[(2R)-2-methyloxiran-2-yl]methanol,C[C@]1(CO1)CO
2733950,(3-methylphenyl)boronic acid,B(C1=CC(=CC=C1)C)(O)O
2734318,(3-bromophenyl)boronic acid,B(C1=CC(=CC=C1)Br)(O)O
2734346,"(3,5-dimethyl-1,2-oxazol-4-yl)boronic acid",B(C1=C(ON=C1C)C)(O)O
2734358,furan-3-ylboronic acid,B(C1=COC=C1)(O)O
2734378,pyridin-3-ylboronic acid,B(C1=CN=CC=C1)(O)O
2734414,5-bromo-2-chloropyridine,C1=CC(=NC=C1Br)Cl
2734638,1-(2-methoxyethyl)piperazine,COCCN1CCNCC1
2733400,"1,2-difluoro-4-methylbenzene",CC1=CC(=C(C=C1)F)F
2736292,"4-bromo-2,6-difluorophenol",C1=C(C=C(C(=C1F)O)F)Br
2723946,"4-amino-3-hydrazinyl-1H-1,2,4-triazole-5-thione",C1(=S)NN=C(N1N)NN
2724354,"(2S,3R)-2,3-bis(sulfanyl)butanedioic acid",[C@@H]([C@@H](C(=O)O)S)(C(=O)O)S
2724518,"1,3-difluoro-5-methoxybenzene",COC1=CC(=CC(=C1)F)F
2737531,1-methylpiperidin-4-amine,CN1CCC(CC1)N
2735821,"4-chlorothieno[3,2-d]pyrimidine",C1=CSC2=C1N=CN=C2Cl
56595196,"(1R)-1-cyclopropyl-2,2,2-trifluoroethanamine",C1CC1[C@H](C(F)(F)F)N
53829762,(2R)-1-methylpyrrolidine-2-carbaldehyde,CN1CCC[C@@H]1C=O
28064081,(3R)-3-methylpiperidin-3-ol,C[C@]1(CCCNC1)O
28064661,(3R)-3-(methylamino)butan-1-ol,C[C@H](CCO)NC
81600747,(1R)-1-(3-fluoro-2-pyridinyl)ethanol,C[C@H](C1=C(C=CC=N1)F)O
2736954,"4-(chloromethyl)-1,2-difluorobenzene",C1=CC(=C(C=C1CCl)F)F
2737770,O-[(4-fluorophenyl)methyl]hydroxylamine,C1=CC(=CC=C1CON)F
137833679,"(2R)-2-methyl-1,4-thiazinane 1,1-dioxide;hydrochloride",C[C@@H]1CNCCS1(=O)=O.Cl
78992178,(1R)-1-pyrimidin-2-ylethanamine,C[C@H](C1=NC=CC=N1)N
720912,"(3aR,7aR)-1,3,3a,4,5,6,7,7a-octahydrobenzimidazole-2-thione",C1CC[C@@H]2[C@@H](C1)NC(=S)N2
96072285,(1R)-1-(2-fluoro-3-pyridinyl)ethanol,C[C@H](C1=C(N=CC=C1)F)O
9793782,[(2R)-but-3-en-2-yl]benzene,C[C@H](C=C)C1=CC=CC=C1
125475241,"(2S,4R)-2-sulfanylheptan-4-ol",CCC[C@H](C[C@H](C)S)O
5315892,(E)-3-phenylprop-2-en-1-ol,C1=CC=C(C=C1)/C=C/CO
735922,(2R)-1-piperidin-1-ylpropan-2-ol,C[C@H](CN1CCCCC1)O
91662837,(1R)-1-(1H-pyrazol-5-yl)ethanol;hydrochloride,C[C@H](C1=CC=NN1)O.Cl
737633,2-aminopyridine-3-carbaldehyde,C1=CC(=C(N=C1)N)C=O
124676910,"(3R)-5,5-difluoropiperidin-3-amine",C1[C@H](CNCC1(F)F)N
145926463,(3R)-1-(2-chloroethyl)pyrrolidin-3-ol;hydrochloride,C1CN(C[C@@H]1O)CCCl.Cl
126970412,(3R)-3-fluoropiperidin-4-one;hydrochloride,C1CNC[C@H](C1=O)F.Cl
39086618,1-[(2R)-2-(hydroxymethyl)pyrrolidin-1-yl]ethanone,CC(=O)N1CCC[C@@H]1CO
11759390,"2,4,4,5,5-pentamethyl-1,3,2-dioxaborolane",B1(OC(C(O1)(C)C)(C)C)C
3082338,"(2S,3S)-2-amino-N-hydroxy-3-methylpentanamide",CC[C@H](C)[C@@H](C(=O)NO)N
91825856,(1R)-1-pyrimidin-5-ylethanamine;hydrochloride,C[C@H](C1=CN=CN=C1)N.Cl
11815867,(3R)-3-methylcycloheptan-1-one,C[C@@H]1CCCCC(=O)C1
59418256,"(3R)-N,1-dimethylpiperidin-3-amine",CN[C@@H]1CCCN(C1)C
11768718,"(4R)-2-methyl-1,3-thiazolidine-4-carboxylic acid",CC1N[C@@H](CS1)C(=O)O
11769234,6-bromopyridine-3-carbaldehyde,C1=CC(=NC=C1C=O)Br
11804681,1-methoxyborolane,B1(CCCC1)OC
24751,2-methyloxirane;oxirane,CC1CO1.C1CO1
24955,1H-imidazole-2-carbaldehyde,C1=CN=C(N1)C=O
21954,"1,2-dihydropyridazine-3,6-dione",C1=CC(=O)NNC1=O
25134,tribromoborane,B(Br)(Br)Br
58484960,"(1R)-3,3-difluorocyclopentan-1-amine",C1CC(C[C@@H]1N)(F)F
131953185,"(2S)-3-amino-2,3-dideuterio-2-hydroxypropanoic acid",[2H]C([C@@]([2H])(C(=O)O)O)N
62442,"1,1,1,2,2,3,3-heptafluoropropane",C(C(C(F)(F)F)(F)F)(F)F
66042,4-formylbenzonitrile,C1=CC(=CC=C1C=O)C#N
66174,5-chloropyridin-2-amine,C1=CC(=NC=C1Cl)N
67326,(4-fluorophenyl)methanamine,C1=CC(=CC=C1CN)F
57469932,"(2R)-1,1-difluoropropan-2-ol",C[C@H](C(F)F)O
69274,4-methylbenzamide,CC1=CC=C(C=C1)C(=O)N
69278,4-methoxypyridine,COC1=CC=NC=C1
66144,ethyl 3-bromo-2-oxopropanoate,CCOC(=O)C(=O)CBr
67576,1-fluoro-2-methoxybenzene,COC1=CC=CC=C1F
67880,3-fluorobenzonitrile,C1=CC(=CC(=C1)F)C#N
69216,"5-methylimidazolidine-2,4-dione",CC1C(=O)NC(=O)N1
66853,(3-fluorophenyl)methanamine,C1=CC(=CC(=C1)F)CN
67717,"2,2,2-trifluoroacetamide",C(=O)(C(F)(F)F)N
67789,4-fluorobenzenethiol,C1=CC(=CC=C1F)S
67969,(2-fluorophenyl)methanol,C1=CC=C(C(=C1)CO)F
68145,2-(3-fluorophenyl)acetonitrile,C1=CC(=CC(=C1)F)CC#N
68473,"2-bromo-1,3,5-trimethylbenzene",CC1=CC(=C(C(=C1)C)Br)C
69353,"2,5-dibromopyridine",C1=CC(=NC=C1Br)Br
69369,"3,5-dibromopyridine",C1=C(C=NC=C1Br)Br
66111,ethynyl(trimethyl)silane,C[Si](C)(C)C#C
67675,"4-bromo-1,2-difluorobenzene",C1=CC(=C(C=C1Br)F)F
67855,2-fluorobenzonitrile,C1=CC=C(C(=C1)C#N)F
67879,4-fluorobenzoyl chloride,C1=CC(=CC=C1C(=O)Cl)F
68511,5-bromofuran-2-carboxylic acid,C1=C(OC(=C1)Br)C(=O)O
71598,"2,5-diaminopentanoic acid;hydrochloride",C(CC(C(=O)O)N)CN.Cl
72886,(2R)-2-amino-3-sulfopropanoic acid,C([C@@H](C(=O)O)N)S(=O)(=O)O
74016,2-bromo-4-fluoro-1-methylbenzene,CC1=C(C=C(C=C1)F)Br
59967423,(2R)-4-methyl-2-(methylamino)pentan-1-ol,CC(C)C[C@H](CO)NC
70275,7-methyl-1H-indole,CC1=C2C(=CC=C1)C=CN2
70943,"4,6-dichloropyrimidine",C1=C(N=CN=C1Cl)Cl
72851,2-(4-bromophenyl)ethanol,C1=CC(=CC=C1CCO)Br
74299,(4-chlorophenyl)boronic acid,B(C1=CC=C(C=C1)Cl)(O)O
10396884,(3R)-3-hydroxy-4-methylpentanoic acid,CC(C)[C@@H](CC(=O)O)O
40427081,"(2R)-1,1,1-trifluoro-3-methylbutan-2-amine",CC(C)[C@H](C(F)(F)F)N
11480621,(2R)-2-amino-2-methyl-4-methylsulfanylbutanoic acid,C[C@@](CCSC)(C(=O)O)N
70556682,methyl (2R)-2-methylazetidine-2-carboxylate;hydrochloride,C[C@@]1(CCN1)C(=O)OC.Cl
208702,"(2R)-3-fluoropropane-1,2-diol",C([C@H](CF)O)O
54339897,"(2S,3S)-2-amino-3-sulfanylbutanoic acid",C[C@@H]([C@H](C(=O)O)N)S
11506471,"trans-(1R,2R)-2-hydroxycyclopentane-1-carbohydrazide",C1C[C@H]([C@@H](C1)O)C(=O)NN
238932,6-bromopyridine-3-carboxylic acid,C1=CC(=NC=C1C(=O)O)Br
54310878,(6R)-6-methylmorpholin-3-one,C[C@@H]1CNC(=O)CO1
219794,5-hydroxyoctan-4-one,CCCC(C(=O)CCC)O
5325922,(2R)-2-ethyl-4-hydroxy-3-methyl-2H-furan-5-one,CC[C@@H]1C(=C(C(=O)O1)O)C
238005,"methyl 2-amino-1,3-thiazole-5-carboxylate",COC(=O)C1=CN=C(S1)N
14962798,(2S)-2-amino-2-[(3R)-oxolan-3-yl]acetic acid,C1COC[C@H]1[C@@H](C(=O)O)N
225711,"trans-(1R,2R)-cyclopentane-1,2-diol",C1C[C@H]([C@@H](C1)O)O
133141863,"(2R)-2-amino-3,3-dimethylbutanamide;hydrochloride",CC(C)(C)[C@H](C(=O)N)N.Cl
225710,2-amino-3-methylsulfanylpropanoic acid,CSCC(C(=O)O)N
222656,(2S)-2-hydroxybutanedioic acid,C([C@@H](C(=O)O)O)C(=O)O
222701,2-bromopyridine-4-carboxylic acid,C1=CN=C(C=C1C(=O)O)Br
5354495,antimony,[Sb]
11389402,2-methyl-N-(oxiran-2-ylmethyl)propan-2-amine,CC(C)(C)NCC1CO1
5312814,(6R)-6-hydroxyheptanoic acid,C[C@H](CCCCC(=O)O)O
39871826,"(4R)-4-(2-iodoethyl)-2,2-dimethyl-1,3-dioxolane",CC1(OC[C@H](O1)CCI)C
57370298,"(2R,3S)-3-amino-2-hydroxyhexanoic acid",CCC[C@@H]([C@H](C(=O)O)O)N
230373,pyridazin-3-amine,C1=CC(=NN=C1)N
5360545,sodium,[Na]
40465693,(1R)-1-(5-bromothiophen-2-yl)ethanamine,C[C@H](C1=CC=C(S1)Br)N
6430975,"(2R,3R)-2,3-dibromobutane",C[C@H]([C@@H](C)Br)Br
693282,4-bromopyridin-2-amine,C1=CN=C(C=C1Br)N
20779251,(2R)-1-pyrrolidin-1-ylpropan-2-ol,C[C@H](CN1CCCC1)O
5460672,"(2R,3S)-2,3,4-trihydroxybutanal",C([C@@H]([C@H](C=O)O)O)O
11521071,"(3R,4R)-oxolane-3,4-diol",C1[C@H]([C@@H](CO1)O)O
169410003,"(3R)-4,4-difluoropyrrolidin-3-amine;dihydrochloride",C1[C@H](C(CN1)(F)F)N.Cl.Cl
52908204,"(1R)-1-(5-methyl-1,3,4-oxadiazol-2-yl)ethanol",CC1=NN=C(O1)[C@@H](C)O
60149789,methyl (2R)-2-(methylamino)propanoate;hydrochloride,C[C@H](C(=O)OC)NC.Cl
57383510,pyrrolidin-3-ylmethanamine;dihydrochloride,C1CNCC1CN.Cl.Cl
9877378,"methyl (3R)-3,4-dihydroxybutanoate",COC(=O)C[C@H](CO)O
55281826,(2R)-2-amino-3-[(2-methylpropan-2-yl)oxy]propan-1-ol,CC(C)(C)OC[C@@H](CO)N
1550852,(1S)-1-(4-chlorophenyl)ethanamine,C[C@@H](C1=CC=C(C=C1)Cl)N
11217323,"[(1R,2R)-2-(hydroxymethyl)cyclohexyl]methanol",C1CC[C@H]([C@@H](C1)CO)CO
16211197,"(2R)-2,4-diamino-4-oxobutanoic acid;hydrate",C([C@H](C(=O)O)N)C(=O)N.O
1547783,"1,2,4-triazol-1-ylmethanol",C1=NN(C=N1)CO
11137358,"(2R,3R)-3-bromobutan-2-ol",C[C@H]([C@@H](C)Br)O
11007913,"(2S)-4-hydroxy-2,5-dimethylfuran-3-one",C[C@H]1C(=O)C(=C(O1)C)O
11008053,methyl (5R)-5-hydroxyhexanoate,C[C@H](CCCC(=O)OC)O
55291274,(2R)-2-aminobutanenitrile;hydrochloride,CC[C@H](C#N)N.Cl
75531179,(5R)-5-methylpiperazin-2-one;hydrochloride,C[C@@H]1CNC(=O)CN1.Cl
75531183,(2R)-N-methylpyrrolidine-2-carboxamide;hydrochloride,CNC(=O)[C@H]1CCCN1.Cl
16098492,(1R)-1-thiophen-2-ylpropan-1-amine,CC[C@H](C1=CC=CS1)N
7131043,(5R)-5-hydroxyhexanoic acid,C[C@H](CCCC(=O)O)O
10931532,"(1R,4R,5S)-4-hydroxy-6,6-dimethyl-3-oxabicyclo[3.1.0]hexan-2-one",CC1([C@@H]2[C@H]1C(=O)O[C@H]2O)C
7057982,[(2R)-oxan-2-yl]methanol,C1CCO[C@H](C1)CO
9942232,2-acetamido-3-sulfanylpropanamide,CC(=O)NC(CS)C(=O)N
5460358,"(2R)-2,3-dihydroxypropanoate",C([C@H](C(=O)[O-])O)O
5462222,potassium,[K]
5462254,(2R)-2-(carboxymethylamino)propanoic acid,C[C@H](C(=O)O)NCC(=O)O
10953578,(2R)-2-(cyclohexen-1-yl)-2-hydroxyacetonitrile,C1CCC(=CC1)[C@H](C#N)O
77466,"cyclopentane-1,3-dione",C1CC(=O)CC1=O
23618097,"(2R)-4-hydroxy-2,5-dimethylfuran-3-one",C[C@@H]1C(=O)C(=C(O1)C)O
77616,2-bromobenzamide,C1=CC=C(C(=C1)C(=O)N)Br
77888,5-nitropyridin-2-amine,C1=CC(=NC=C1[N+](=O)[O-])N
78240,2-bromo-5-nitropyridine,C1=CC(=NC=C1[N+](=O)[O-])Br
78504,"2,6-dichloropyrazine",C1=C(N=C(C=N1)Cl)Cl
75831,"5-bromo-1,3-benzodioxole",C1OC2=C(O1)C=C(C=C2)Br
75569,methyl pyridine-2-carboxylate,COC(=O)C1=CC=CC=N1
78013,1-propan-2-ylpiperazine,CC(C)N1CCNCC1
78281,5-nitrothiophene-2-carbaldehyde,C1=C(SC(=C1)[N+](=O)[O-])C=O
10942461,propan-2-yl (2R)-2-hydroxypropanoate,C[C@H](C(=O)OC(C)C)O
79004,"1,2-dichloro-1-fluoroethane",C(C(F)Cl)Cl
79400,2-thiophen-2-ylethanol,C1=CSC(=C1)CCO
80528,2-chloropyridin-3-amine,C1=CC(=C(N=C1)Cl)N
81136,2-chloropyridin-3-ol,C1=CC(=C(N=C1)Cl)O
81852,4-chloropyridine;hydrochloride,C1=CN=CC=C1Cl.Cl
82608,4-(aminomethyl)benzonitrile,C1=CC(=CC=C1CN)C#N
79019,2-amino-3-methylbutan-1-ol,CC(C)C(CO)N
79647,"2,6-difluoroaniline",C1=CC(=C(C(=C1)F)N)F
79799,(4-methylphenyl)boronic acid,B(C1=CC=C(C=C1)C)(O)O
81079,2-chloropyridine-3-carbonitrile,C1=CC(=C(N=C1)Cl)C#N
82115,trimethylsilylformonitrile,C[Si](C)(C)C#N
87122,"(2R)-2-amino-3,3,3-trifluoropropanoic acid",[C@@H](C(=O)O)(C(F)(F)F)N
118796251,(3R)-3-ethylpyrrolidine;hydrochloride,CC[C@@H]1CCNC1.Cl
11029949,(2S)-1-[(2R)-1-methylpyrrolidin-2-yl]propan-2-ol,C[C@@H](C[C@H]1CCCN1C)O
127263514,(3R)-3-propan-2-ylpyrrolidine;hydrochloride,CC(C)[C@H]1CCNC1.Cl
10998046,(1R)-2-bromo-1-phenylethanol,C1=CC=C(C=C1)[C@H](CBr)O
1133182,"[(2R)-1,4-dioxan-2-yl]methanamine",C1CO[C@@H](CO1)CN
10964439,"(2R)-3,3-difluoropropane-1,2-diol",C([C@H](C(F)F)O)O
10964471,"(2S,3R)-2,3-dihydroxybutanoic acid",C[C@H]([C@@H](C(=O)O)O)O
11018820,(2R)-2-amino-3-sulfanylpropan-1-ol,C([C@H](CS)N)O
4658047,pyrimidin-2-ylmethanamine,C1=CN=C(N=C1)CN
66936199,"(3R)-4,4-dimethylpyrrolidin-3-ol;hydrochloride",CC1(CNC[C@@H]1O)C.Cl
6431008,"(2R,3R)-2,3-dichlorohexane",CCC[C@H]([C@@H](C)Cl)Cl
6184,hexanal,CCCCCC=O
6328,iodomethane,CI
6348,methanedithione,C(=S)=S
6360,2-methylpropane,CC(C)C
6368,"1,1-difluoroethane",CC(F)F
6556,2-methylbutane,CCC(C)C
7220,2H-benzotriazole,C1=CC2=NNN=C2C=C1
7276,2-phenyloxirane,C1C(O1)C2=CC=CC=C2
7288,pentan-3-one,CCC(=O)CC
7344,ethyl 2-hydroxypropanoate,CCOC(=O)C(C)O
7412,benzoyl chloride,C1=CC=C(C=C1)C(=O)Cl
7416,nitrobenzene,C1=CC=C(C=C1)[N+](=O)[O-]
7924,"4-methyl-1,3-dioxolan-2-one",CC1COC(=O)O1
8064,"butane-1,4-diol",C(CCO)CO
8076,2-ethoxyethanol,CCOCCO
8452,cyclopentanone,C1CCC(=O)C1
6325,ethene,C=C
6405,2-methylbutan-2-ol,CCC(C)(C)O
6425,"2,3-dimethylbutane-2,3-diol",CC(C)(C(C)(C)O)O
6429,"1,2-dichloro-1,1,2,2-tetrafluoroethane",C(C(F)(F)Cl)(F)(F)Cl
6597,"2,2-dichloroacetic acid",C(C(=O)O)(Cl)Cl
7149,"1-phenylethane-1,2-diol",C1=CC=C(C=C1)C(CO)O
7245,2-chlorophenol,C1=CC=C(C(=C1)O)Cl
7413,cyclohexanecarboxylic acid,C1CCC(CC1)C(=O)O
