Molecule_ID,Name,SMILES,Handedness
Mol_240,(2R)-1-(2-aminoethylamino)propan-2-ol_enantiomer,C[C@H](O)CNCCN,S
Mol_241,(2R)-1-chloropent-4-en-2-ol,C=CC[C@@H](O)CCl,R
Mol_242,(2R)-1-chloropent-4-en-2-ol_enantiomer,C=CC[C@H](O)CCl,S
Mol_243,(2R)-2-(2-hydroxyethylamino)propan-1-ol,C[C@H](CO)NCCO,R
Mol_244,(2R)-2-(2-hydroxyethylamino)propan-1-ol_enantiomer,C[C@@H](CO)NCCO,S
Mol_245,(Z)-N-methyl-2-[(R)-[(Z)-prop-1-enyl]sulfinyl]ethenamine,C/C=C\[S@@](=O)/C=C\NC,S
Mol_246,(Z)-N-methyl-2-[(R)-[(Z)-prop-1-enyl]sulfinyl]ethenamine_enantiomer,C/C=C\[S@](=O)/C=C\NC,R
Mol_247,(2R)-pyrrolidin-2-ol,O[C@@H]1CCCN1,R
Mol_248,(2R)-pyrrolidin-2-ol_enantiomer,O[C@H]1CCCN1,S
Mol_249,[(2R)-1-fluoropropan-2-yl]benzene,C[C@@H](CF)c1ccccc1,R
Mol_250,[(2R)-1-fluoropropan-2-yl]benzene_enantiomer,C[C@H](CF)c1ccccc1,S
Mol_251,(3R)-3-acetylcyclopentan-1-one,CC(=O)[C@@H]1CCC(=O)C1,R
Mol_252,(3R)-3-acetylcyclopentan-1-one_enantiomer,CC(=O)[C@H]1CCC(=O)C1,S
Mol_253,"(1R)-2,2-dimethylcyclopropan-1-amine;hydrochloride",CC1(C)C[C@H]1N.Cl,R
Mol_254,"(1R)-2,2-dimethylcyclopropan-1-amine;hydrochloride_enantiomer",CC1(C)C[C@@H]1N.Cl,S
Mol_255,"(4R)-1,3-thiazolidine-4-carbonitrile;hydrochloride",Cl.N#C[C@@H]1CSCN1,R
Mol_256,"(4R)-1,3-thiazolidine-4-carbonitrile;hydrochloride_enantiomer",Cl.N#C[C@H]1CSCN1,S
Mol_257,(2R)-2-hydroxy-3-methylbutanoic acid,CC(C)[C@@H](O)C(=O)O,R
Mol_258,(2R)-2-hydroxy-3-methylbutanoic acid_enantiomer,CC(C)[C@H](O)C(=O)O,S
Mol_259,(3R)-1-methylpiperidine-3-carboxylic acid,CN1CCC[C@@H](C(=O)O)C1,R
Mol_260,(3R)-1-methylpiperidine-3-carboxylic acid_enantiomer,CN1CCC[C@H](C(=O)O)C1,S
Mol_261,(2R)-2-methyloxirane-2-carboxylic acid,C[C@]1(C(=O)O)CO1,R
Mol_262,(2R)-2-methyloxirane-2-carboxylic acid_enantiomer,C[C@@]1(C(=O)O)CO1,S
Mol_263,[(3R)-pyrrolidin-3-yl]methanamine,NC[C@H]1CCNC1,R
Mol_264,[(3R)-pyrrolidin-3-yl]methanamine_enantiomer,NC[C@@H]1CCNC1,S
Mol_265,(1R)-1-phenylprop-2-en-1-amine,C=C[C@@H](N)c1ccccc1,R
Mol_266,(1R)-1-phenylprop-2-en-1-amine_enantiomer,C=C[C@H](N)c1ccccc1,S
Mol_267,4-[(R)-methylsulfinyl]butan-1-amine,C[S@@](=O)CCCCN,S
Mol_268,4-[(R)-methylsulfinyl]butan-1-amine_enantiomer,C[S@](=O)CCCCN,R
Mol_269,"(5S)-2-methyl-5-propan-2-ylcyclohexa-1,3-diene",CC1=CC[C@@H](C(C)C)C=C1,S
Mol_270,"(5S)-2-methyl-5-propan-2-ylcyclohexa-1,3-diene_enantiomer",CC1=CC[C@H](C(C)C)C=C1,R
Mol_271,(R)-cyclohexyl(methoxy)methanol,CO[C@@H](O)C1CCCCC1,R
Mol_272,(R)-cyclohexyl(methoxy)methanol_enantiomer,CO[C@H](O)C1CCCCC1,S
Mol_273,(1R)-3-ethynyl-4-methylcyclohex-3-en-1-ol,C#CC1=C(C)CC[C@@H](O)C1,R
Mol_274,(1R)-3-ethynyl-4-methylcyclohex-3-en-1-ol_enantiomer,C#CC1=C(C)CC[C@H](O)C1,S
Mol_275,(3R)-3-methylpiperidine-3-carboxylic acid,C[C@@]1(C(=O)O)CCCNC1,R
Mol_276,(3R)-3-methylpiperidine-3-carboxylic acid_enantiomer,C[C@]1(C(=O)O)CCCNC1,S
Mol_277,(2R)-2-amino-3-methylbutanenitrile,CC(C)[C@@H](N)C#N,R
Mol_278,(2R)-2-amino-3-methylbutanenitrile_enantiomer,CC(C)[C@H](N)C#N,S
Mol_279,(3R)-3-methylheptanamide,CCCC[C@@H](C)CC(N)=O,R
Mol_280,(3R)-3-methylheptanamide_enantiomer,CCCC[C@H](C)CC(N)=O,S
Mol_281,(2R)-but-3-yn-2-amine,C#C[C@@H](C)N,R
Mol_282,(2R)-but-3-yn-2-amine_enantiomer,C#C[C@H](C)N,S
Mol_283,"(3R)-N,N-diethylpyrrolidin-3-amine",CCN(CC)[C@@H]1CCNC1,R
Mol_284,"(3R)-N,N-diethylpyrrolidin-3-amine_enantiomer",CCN(CC)[C@H]1CCNC1,S
Mol_285,(2R)-2-bromopropanoyl chloride,C[C@@H](Br)C(=O)Cl,R
Mol_286,(2R)-2-bromopropanoyl chloride_enantiomer,C[C@H](Br)C(=O)Cl,S
Mol_287,"(3R)-1,1-dioxothiolan-3-amine",N[C@@H]1CCS(=O)(=O)C1,R
Mol_288,"(3R)-1,1-dioxothiolan-3-amine_enantiomer",N[C@H]1CCS(=O)(=O)C1,S
Mol_289,"(4R)-4-butyl-1,3-oxazolidin-2-one",CCCC[C@@H]1COC(=O)N1,R
Mol_290,"(4R)-4-butyl-1,3-oxazolidin-2-one_enantiomer",CCCC[C@H]1COC(=O)N1,S
Mol_291,"2-[(2R)-oxolan-2-yl]-4,5-dihydro-1,3-oxazole",C1CO[C@@H](C2=NCCO2)C1,R
Mol_292,"2-[(2R)-oxolan-2-yl]-4,5-dihydro-1,3-oxazole_enantiomer",C1CO[C@H](C2=NCCO2)C1,S
Mol_293,"(4R)-4-propyl-1,3,2-dioxathiolane 2,2-dioxide",CCC[C@@H]1COS(=O)(=O)O1,R
Mol_294,"(4R)-4-propyl-1,3,2-dioxathiolane 2,2-dioxide_enantiomer",CCC[C@H]1COS(=O)(=O)O1,S
Mol_295,2-chloro-1-[(3R)-3-hydroxypyrrolidin-1-yl]ethanone,O=C(CCl)N1CC[C@@H](O)C1,R
Mol_296,2-chloro-1-[(3R)-3-hydroxypyrrolidin-1-yl]ethanone_enantiomer,O=C(CCl)N1CC[C@H](O)C1,S
Mol_297,"(3R)-1,3-dimethylpiperazine;hydrochloride",C[C@@H]1CN(C)CCN1.Cl,R
Mol_298,"(3R)-1,3-dimethylpiperazine;hydrochloride_enantiomer",C[C@H]1CN(C)CCN1.Cl,S
Mol_299,(2R)-2-methylthiirane,C[C@@H]1CS1,R
Mol_300,(2R)-2-methylthiirane_enantiomer,C[C@H]1CS1,S
Mol_301,"2-[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]acetaldehyde",CC1(C)OC[C@@H](CC=O)O1,R
Mol_302,"2-[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]acetaldehyde_enantiomer",CC1(C)OC[C@H](CC=O)O1,S
Mol_303,(4R)-spiro[4.4]nonan-4-ol,O[C@@H]1CCCC12CCCC2,R
Mol_304,(4R)-spiro[4.4]nonan-4-ol_enantiomer,O[C@H]1CCCC12CCCC2,S
Mol_305,(2R)-2-ethylaziridine,CC[C@@H]1CN1,R
Mol_306,(2R)-2-ethylaziridine_enantiomer,CC[C@H]1CN1,S
Mol_307,2-[(3R)-pyrrolidin-3-yl]ethanamine;hydrochloride,Cl.NCC[C@@H]1CCNC1,R
Mol_308,2-[(3R)-pyrrolidin-3-yl]ethanamine;hydrochloride_enantiomer,Cl.NCC[C@H]1CCNC1,S
Mol_309,(2R)-butan-2-amine,CC[C@@H](C)N,R
Mol_310,(2R)-butan-2-amine_enantiomer,CC[C@H](C)N,S
Mol_311,(2R)-5-oxopyrrolidine-2-carbaldehyde,O=C[C@H]1CCC(=O)N1,R
Mol_312,(2R)-5-oxopyrrolidine-2-carbaldehyde_enantiomer,O=C[C@@H]1CCC(=O)N1,S
Mol_313,2-[(3R)-3-methylpiperazin-1-yl]ethanol,C[C@@H]1CN(CCO)CCN1,R
Mol_314,2-[(3R)-3-methylpiperazin-1-yl]ethanol_enantiomer,C[C@H]1CN(CCO)CCN1,S
Mol_315,sodium (2R)-2-hydroxypropanoate,C[C@@H](O)C(=O)[O-].[Na+],R
Mol_316,sodium (2R)-2-hydroxypropanoate_enantiomer,C[C@H](O)C(=O)[O-].[Na+],S
Mol_317,"2-[(5R)-4,5-dihydro-1H-imidazol-5-yl]ethanamine",NCC[C@@H]1CN=CN1,R
Mol_318,"2-[(5R)-4,5-dihydro-1H-imidazol-5-yl]ethanamine_enantiomer",NCC[C@H]1CN=CN1,S
Mol_319,"(5R)-5-methyl-1,3-dioxolane-2,4-dione",C[C@H]1OC(=O)OC1=O,R
Mol_320,"(5R)-5-methyl-1,3-dioxolane-2,4-dione_enantiomer",C[C@@H]1OC(=O)OC1=O,S
Mol_321,(1R)-1-(azetidin-3-yl)ethanol,C[C@@H](O)C1CNC1,R
Mol_322,(1R)-1-(azetidin-3-yl)ethanol_enantiomer,C[C@H](O)C1CNC1,S
Mol_323,(3R)-nonan-3-ol,CCCCCC[C@H](O)CC,R
Mol_324,(3R)-nonan-3-ol_enantiomer,CCCCCC[C@@H](O)CC,S
Mol_325,"(2R)-propane-1,2-diamine",C[C@@H](N)CN,R
Mol_326,"(2R)-propane-1,2-diamine_enantiomer",C[C@H](N)CN,S
Mol_327,(2R)-2-hydroxyheptanenitrile,CCCCC[C@@H](O)C#N,R
Mol_328,(2R)-2-hydroxyheptanenitrile_enantiomer,CCCCC[C@H](O)C#N,S
Mol_329,(4R)-4-ethenyloxolan-2-one,C=C[C@@H]1COC(=O)C1,R
Mol_330,(4R)-4-ethenyloxolan-2-one_enantiomer,C=C[C@H]1COC(=O)C1,S
Mol_331,(2R)-2-(hydroxymethyl)pyrrolidine-2-carboxamide,NC(=O)[C@]1(CO)CCCN1,R
Mol_332,(2R)-2-(hydroxymethyl)pyrrolidine-2-carboxamide_enantiomer,NC(=O)[C@@]1(CO)CCCN1,S
Mol_333,(3R)-3-fluoropyrrolidine-3-carboxylic acid,O=C(O)[C@@]1(F)CCNC1,R
Mol_334,(3R)-3-fluoropyrrolidine-3-carboxylic acid_enantiomer,O=C(O)[C@]1(F)CCNC1,S
Mol_335,(2R)-1-(difluoromethylsulfanyl)propan-2-amine,C[C@@H](N)CSC(F)F,R
Mol_336,(2R)-1-(difluoromethylsulfanyl)propan-2-amine_enantiomer,C[C@H](N)CSC(F)F,S
Mol_337,methyl (2R)-azetidine-2-carboxylate;hydrochloride,COC(=O)[C@H]1CCN1.Cl,R
Mol_338,methyl (2R)-azetidine-2-carboxylate;hydrochloride_enantiomer,COC(=O)[C@@H]1CCN1.Cl,S
Mol_339,(2R)-2-hydroxy-2-methylbutanoic acid,CC[C@@](C)(O)C(=O)O,R
Mol_340,(2R)-2-hydroxy-2-methylbutanoic acid_enantiomer,CC[C@](C)(O)C(=O)O,S
Mol_341,"3-[(2R)-2-aminopropyl]-1,3-oxazolidin-2-one",C[C@@H](N)CN1CCOC1=O,R
Mol_342,"3-[(2R)-2-aminopropyl]-1,3-oxazolidin-2-one_enantiomer",C[C@H](N)CN1CCOC1=O,S
Mol_343,(R)-N-ethylidene-2-methylpropane-2-sulfinamide,CC=N[S@](=O)C(C)(C)C,S
Mol_344,(R)-N-ethylidene-2-methylpropane-2-sulfinamide_enantiomer,CC=N[S@@](=O)C(C)(C)C,R
Mol_345,"(7R)-6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-7-ol",O[C@@H]1CCn2ccnc21,R
Mol_346,"(7R)-6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-7-ol_enantiomer",O[C@H]1CCn2ccnc21,S
Mol_347,3-[(3R)-dithiolan-3-yl]propanoic acid,O=C(O)CC[C@@H]1CCSS1,R
Mol_348,3-[(3R)-dithiolan-3-yl]propanoic acid_enantiomer,O=C(O)CC[C@H]1CCSS1,S
Mol_349,(2R)-nonan-2-amine,CCCCCCC[C@@H](C)N,R
Mol_350,(2R)-nonan-2-amine_enantiomer,CCCCCCC[C@H](C)N,S
Mol_351,methyl (2R)-2-amino-2-methylbutanoate,CC[C@@](C)(N)C(=O)OC,R
Mol_352,methyl (2R)-2-amino-2-methylbutanoate_enantiomer,CC[C@](C)(N)C(=O)OC,S
Mol_353,(2R)-pyrrolidine-2-carbonitrile;hydrochloride,Cl.N#C[C@H]1CCCN1,R
Mol_354,(2R)-pyrrolidine-2-carbonitrile;hydrochloride_enantiomer,Cl.N#C[C@@H]1CCCN1,S
Mol_355,(1R)-1-(1-methylpiperidin-4-yl)ethanamine,C[C@@H](N)C1CCN(C)CC1,R
Mol_356,(1R)-1-(1-methylpiperidin-4-yl)ethanamine_enantiomer,C[C@H](N)C1CCN(C)CC1,S
Mol_357,(3R)-3-(difluoromethyl)pyrrolidine;hydrochloride,Cl.FC(F)[C@@H]1CCNC1,R
Mol_358,(3R)-3-(difluoromethyl)pyrrolidine;hydrochloride_enantiomer,Cl.FC(F)[C@H]1CCNC1,S
Mol_359,(2R)-1-aminopropan-2-ol,C[C@@H](O)CN,R
Mol_360,(2R)-1-aminopropan-2-ol_enantiomer,C[C@H](O)CN,S
Mol_361,2-[(3R)-morpholin-3-yl]ethanol,OCC[C@@H]1COCCN1,R
Mol_362,2-[(3R)-morpholin-3-yl]ethanol_enantiomer,OCC[C@H]1COCCN1,S
Mol_363,(2R)-2-tert-butyloxirane-2-carboxamide,CC(C)(C)[C@]1(C(N)=O)CO1,R
Mol_364,(2R)-2-tert-butyloxirane-2-carboxamide_enantiomer,CC(C)(C)[C@@]1(C(N)=O)CO1,S
Mol_365,(3R)-3-ethyl-4-methylpentanoic acid,CC[C@H](CC(=O)O)C(C)C,R
Mol_366,(3R)-3-ethyl-4-methylpentanoic acid_enantiomer,CC[C@@H](CC(=O)O)C(C)C,S
Mol_367,(1R)-1-(6-bromo-3-pyridinyl)ethanol,C[C@@H](O)c1ccc(Br)nc1,R
Mol_368,(1R)-1-(6-bromo-3-pyridinyl)ethanol_enantiomer,C[C@H](O)c1ccc(Br)nc1,S
Mol_369,"(1R)-1-(1,3-oxazol-2-yl)ethanamine",C[C@@H](N)c1ncco1,R
Mol_370,"(1R)-1-(1,3-oxazol-2-yl)ethanamine_enantiomer",C[C@H](N)c1ncco1,S
Mol_371,(2R)-2-(methylamino)butanoic acid,CC[C@@H](NC)C(=O)O,R
Mol_372,(2R)-2-(methylamino)butanoic acid_enantiomer,CC[C@H](NC)C(=O)O,S
Mol_373,(2R)-2-phosphonooxypropanoic acid,C[C@@H](OP(=O)(O)O)C(=O)O,R
Mol_374,(2R)-2-phosphonooxypropanoic acid_enantiomer,C[C@H](OP(=O)(O)O)C(=O)O,S
Mol_375,2-[(R)-trifluoromethylsulfinyl]oxirane,O=[S@](C1CO1)C(F)(F)F,S
Mol_376,2-[(R)-trifluoromethylsulfinyl]oxirane_enantiomer,O=[S@@](C1CO1)C(F)(F)F,R
Mol_377,"(3R)-N,1-dimethylpyrrolidin-3-amine",CN[C@@H]1CCN(C)C1,R
Mol_378,"(3R)-N,1-dimethylpyrrolidin-3-amine_enantiomer",CN[C@H]1CCN(C)C1,S
Mol_379,carbamoyl (R)-2-methylpropane-2-sulfinate,CC(C)(C)[S@](=O)OC(N)=O,R
Mol_380,carbamoyl (R)-2-methylpropane-2-sulfinate_enantiomer,CC(C)(C)[S@@](=O)OC(N)=O,S
Mol_381,(2R)-2-hydroxyoctan-3-one,CCCCCC(=O)[C@@H](C)O,R
Mol_382,(2R)-2-hydroxyoctan-3-one_enantiomer,CCCCCC(=O)[C@H](C)O,S
Mol_383,(2R)-2-amino-3-(1H-imidazol-5-yl)propan-1-ol,N[C@@H](CO)Cc1cnc[nH]1,R
Mol_384,(2R)-2-amino-3-(1H-imidazol-5-yl)propan-1-ol_enantiomer,N[C@H](CO)Cc1cnc[nH]1,S
Mol_385,"N,N-dimethyl-1-[(3R)-pyrrolidin-3-yl]methanamine",CN(C)C[C@@H]1CCNC1,R
Mol_386,"N,N-dimethyl-1-[(3R)-pyrrolidin-3-yl]methanamine_enantiomer",CN(C)C[C@H]1CCNC1,S
Mol_387,"(3R)-4,4-dimethylpyrrolidin-3-ol",CC1(C)CNC[C@@H]1O,R
Mol_388,"(3R)-4,4-dimethylpyrrolidin-3-ol_enantiomer",CC1(C)CNC[C@H]1O,S
Mol_389,(3R)-hexan-3-amine;hydrochloride,CCC[C@H](N)CC.Cl,R
Mol_390,(3R)-hexan-3-amine;hydrochloride_enantiomer,CCC[C@@H](N)CC.Cl,S
Mol_391,(2R)-pyrrolidine-2-carboximidamide,N=C(N)[C@H]1CCCN1,R
Mol_392,(2R)-pyrrolidine-2-carboximidamide_enantiomer,N=C(N)[C@@H]1CCCN1,S
Mol_393,"(4R)-2-amino-4,5-dihydro-1,3-thiazole-4-carboxylic acid",NC1=N[C@H](C(=O)O)CS1,R
Mol_394,"(4R)-2-amino-4,5-dihydro-1,3-thiazole-4-carboxylic acid_enantiomer",NC1=N[C@@H](C(=O)O)CS1,S
Mol_395,(2S)-hexan-2-amine,CCCC[C@H](C)N,S
Mol_396,(2S)-hexan-2-amine_enantiomer,CCCC[C@@H](C)N,R
Mol_397,"(2R)-1,1-diethoxypropan-2-amine",CCOC(OCC)[C@@H](C)N,R
Mol_398,"(2R)-1,1-diethoxypropan-2-amine_enantiomer",CCOC(OCC)[C@H](C)N,S
Mol_399,2-[(R)-methylsulfinyl]ethanol,C[S@@](=O)CCO,S
Mol_400,2-[(R)-methylsulfinyl]ethanol_enantiomer,C[S@](=O)CCO,R
Mol_401,"5-[(1R)-1-aminoethyl]-4-methyl-1,3-thiazol-2-amine",Cc1nc(N)sc1[C@@H](C)N,R
Mol_402,"5-[(1R)-1-aminoethyl]-4-methyl-1,3-thiazol-2-amine_enantiomer",Cc1nc(N)sc1[C@H](C)N,S
Mol_403,"(8R)-5,6,7,8-tetrahydropyrrolizin-3-one",O=C1C=C[C@H]2CCCN12,R
Mol_404,"(8R)-5,6,7,8-tetrahydropyrrolizin-3-one_enantiomer",O=C1C=C[C@@H]2CCCN12,S
Mol_405,(3R)-3-aminoazepan-2-one;hydrochloride,Cl.N[C@@H]1CCCCNC1=O,R
Mol_406,(3R)-3-aminoazepan-2-one;hydrochloride_enantiomer,Cl.N[C@H]1CCCCNC1=O,S
Mol_407,methyl (2R)-2-hydroxybutanoate,CC[C@@H](O)C(=O)OC,R
Mol_408,methyl (2R)-2-hydroxybutanoate_enantiomer,CC[C@H](O)C(=O)OC,S
Mol_409,"(2R)-2-amino-3,3,4,4,5,5,6,6,6-nonadeuteriohexanoic acid",[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[C@@H](N)C(=O)O,R
Mol_410,"(2R)-2-amino-3,3,4,4,5,5,6,6,6-nonadeuteriohexanoic acid_enantiomer",[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[C@H](N)C(=O)O,S
Mol_411,"(1R,4Z)-cyclooct-4-en-1-ol",O[C@H]1CC/C=C\CCC1,R
Mol_412,"(1R,4Z)-cyclooct-4-en-1-ol_enantiomer",O[C@@H]1CC/C=C\CCC1,S
Mol_413,(2R)-2-(3-chloropropyl)pent-4-en-1-ol,C=CC[C@H](CO)CCCCl,R
Mol_414,(2R)-2-(3-chloropropyl)pent-4-en-1-ol_enantiomer,C=CC[C@@H](CO)CCCCl,S
Mol_415,1-azido-2-[(R)-methylsulfinyl]ethane,C[S@@](=O)CCN=[N+]=[N-],S
Mol_416,1-azido-2-[(R)-methylsulfinyl]ethane_enantiomer,C[S@](=O)CCN=[N+]=[N-],R
Mol_417,(2R)-1-thiophen-3-ylpropan-2-amine;hydrochloride,C[C@@H](N)Cc1ccsc1.Cl,R
Mol_418,(2R)-1-thiophen-3-ylpropan-2-amine;hydrochloride_enantiomer,C[C@H](N)Cc1ccsc1.Cl,S
Mol_419,"(2R)-2-amino-3,3,3-trifluoro-2-methylpropanoic acid",C[C@@](N)(C(=O)O)C(F)(F)F,R
Mol_420,"(2R)-2-amino-3,3,3-trifluoro-2-methylpropanoic acid_enantiomer",C[C@](N)(C(=O)O)C(F)(F)F,S
Mol_421,(2S)-octan-2-amine,CCCCCC[C@H](C)N,S
Mol_422,(2S)-octan-2-amine_enantiomer,CCCCCC[C@@H](C)N,R
Mol_423,2-[(1R)-1-aminoethyl]phenol,C[C@@H](N)c1ccccc1O,R
Mol_424,2-[(1R)-1-aminoethyl]phenol_enantiomer,C[C@H](N)c1ccccc1O,S
Mol_425,(2R)-2-aminobut-3-yn-1-ol,C#C[C@@H](N)CO,R
Mol_426,(2R)-2-aminobut-3-yn-1-ol_enantiomer,C#C[C@H](N)CO,S
Mol_427,[(2R)-1-propan-2-ylpyrrolidin-2-yl]methanol,CC(C)N1CCC[C@@H]1CO,R
Mol_428,[(2R)-1-propan-2-ylpyrrolidin-2-yl]methanol_enantiomer,CC(C)N1CCC[C@H]1CO,S
Mol_429,(2R)-2-methoxycyclohexan-1-one,CO[C@@H]1CCCCC1=O,R
Mol_430,(2R)-2-methoxycyclohexan-1-one_enantiomer,CO[C@H]1CCCCC1=O,S
Mol_431,"(3R)-3-amino-4,4,4-trifluorobutan-1-ol;hydrochloride",Cl.N[C@H](CCO)C(F)(F)F,R
Mol_432,"(3R)-3-amino-4,4,4-trifluorobutan-1-ol;hydrochloride_enantiomer",Cl.N[C@@H](CCO)C(F)(F)F,S
Mol_433,(2R)-2-methyl-3-oxobutanoic acid,CC(=O)[C@@H](C)C(=O)O,R
Mol_434,(2R)-2-methyl-3-oxobutanoic acid_enantiomer,CC(=O)[C@H](C)C(=O)O,S
Mol_435,(4R)-4-hydroxy-2-oxopentanoic acid,C[C@@H](O)CC(=O)C(=O)O,R
Mol_436,(4R)-4-hydroxy-2-oxopentanoic acid_enantiomer,C[C@H](O)CC(=O)C(=O)O,S
Mol_437,(4R)-4-methylcyclohexene,C[C@H]1CC=CCC1,R
Mol_438,(4R)-4-methylcyclohexene_enantiomer,C[C@@H]1CC=CCC1,S
Mol_439,(3R)-3-methylheptanoic acid,CCCC[C@@H](C)CC(=O)O,R
Mol_440,(3R)-3-methylheptanoic acid_enantiomer,CCCC[C@H](C)CC(=O)O,S
Mol_441,(2R)-2-hydroxy-3-methylbutanenitrile,CC(C)[C@@H](O)C#N,R
Mol_442,(2R)-2-hydroxy-3-methylbutanenitrile_enantiomer,CC(C)[C@H](O)C#N,S
Mol_443,(2R)-2-(dimethylamino)propanoic acid,C[C@H](C(=O)O)N(C)C,R
Mol_444,(2R)-2-(dimethylamino)propanoic acid_enantiomer,C[C@@H](C(=O)O)N(C)C,S
Mol_445,(2R)-2-(bromomethyl)oxirane,BrC[C@H]1CO1,R
Mol_446,(2R)-2-(bromomethyl)oxirane_enantiomer,BrC[C@@H]1CO1,S
Mol_447,(2R)-2-amino-3-chloropropanoic acid;hydrochloride,Cl.N[C@@H](CCl)C(=O)O,R
Mol_448,(2R)-2-amino-3-chloropropanoic acid;hydrochloride_enantiomer,Cl.N[C@H](CCl)C(=O)O,S
Mol_449,,C[C@@H](O)CC(=O)O.[Na],R
Mol_450,_enantiomer,C[C@H](O)CC(=O)O.[Na],S
Mol_451,"1-[(2R)-azetidin-2-yl]-N,N-dimethylmethanamine;hydrochloride",CN(C)C[C@H]1CCN1.Cl,R
Mol_452,"1-[(2R)-azetidin-2-yl]-N,N-dimethylmethanamine;hydrochloride_enantiomer",CN(C)C[C@@H]1CCN1.Cl,S
Mol_453,"ethyl (4R)-1,3-thiazolidine-4-carboxylate",CCOC(=O)[C@@H]1CSCN1,R
Mol_454,"ethyl (4R)-1,3-thiazolidine-4-carboxylate_enantiomer",CCOC(=O)[C@H]1CSCN1,S
Mol_455,"(2R)-2,6-diaminohexan-1-ol",NCCCC[C@@H](N)CO,R
Mol_456,"(2R)-2,6-diaminohexan-1-ol_enantiomer",NCCCC[C@H](N)CO,S
Mol_457,(2R)-2-amino-5-(hydroxyamino)pentanoic acid,N[C@H](CCCNO)C(=O)O,R
Mol_458,(2R)-2-amino-5-(hydroxyamino)pentanoic acid_enantiomer,N[C@@H](CCCNO)C(=O)O,S
Mol_459,(1R)-1-pyrazin-2-ylethanamine;hydrochloride,C[C@@H](N)c1cnccn1.Cl,R
Mol_460,(1R)-1-pyrazin-2-ylethanamine;hydrochloride_enantiomer,C[C@H](N)c1cnccn1.Cl,S
Mol_461,"(5S)-1,3-diazabicyclo[3.1.0]hexan-2-one",O=C1NC[C@H]2CN12,S
Mol_462,"(5S)-1,3-diazabicyclo[3.1.0]hexan-2-one_enantiomer",O=C1NC[C@@H]2CN12,R
Mol_463,(2R)-2-(propylamino)pentan-1-ol,CCCN[C@@H](CO)CCC,R
Mol_464,(2R)-2-(propylamino)pentan-1-ol_enantiomer,CCCN[C@H](CO)CCC,S
Mol_465,(3R)-1-propylpiperidin-3-amine,CCCN1CCC[C@@H](N)C1,R
Mol_466,(3R)-1-propylpiperidin-3-amine_enantiomer,CCCN1CCC[C@H](N)C1,S
Mol_467,(2R)-1-methyl-5-oxopyrrolidine-2-carboxamide,CN1C(=O)CC[C@@H]1C(N)=O,R
Mol_468,(2R)-1-methyl-5-oxopyrrolidine-2-carboxamide_enantiomer,CN1C(=O)CC[C@H]1C(N)=O,S
Mol_469,[(2R)-1-methylpiperidin-2-yl]methanamine,CN1CCCC[C@@H]1CN,R
Mol_470,[(2R)-1-methylpiperidin-2-yl]methanamine_enantiomer,CN1CCCC[C@H]1CN,S
Mol_471,"(3R)-2,3-dimethylpentane",CC[C@@H](C)C(C)C,R
Mol_472,"(3R)-2,3-dimethylpentane_enantiomer",CC[C@H](C)C(C)C,S
Mol_473,1-[(1R)-3-hydroxycyclopentyl]ethanone,CC(=O)[C@@H]1CCC(O)C1,R
Mol_474,1-[(1R)-3-hydroxycyclopentyl]ethanone_enantiomer,CC(=O)[C@H]1CCC(O)C1,S
Mol_475,sodium (2R)-2-hydroxybutanoate,CC[C@@H](O)C(=O)[O-].[Na+],R
Mol_476,sodium (2R)-2-hydroxybutanoate_enantiomer,CC[C@H](O)C(=O)[O-].[Na+],S
Mol_477,(2R)-1-cyclohexylpropan-2-amine,C[C@@H](N)CC1CCCCC1,R
Mol_478,(2R)-1-cyclohexylpropan-2-amine_enantiomer,C[C@H](N)CC1CCCCC1,S
Mol_479,"(NE,R)-2-methyl-N-prop-2-enylidenepropane-2-sulfinamide",C=C/C=N/[S@](=O)C(C)(C)C,S
Mol_480,"(NE,R)-2-methyl-N-prop-2-enylidenepropane-2-sulfinamide_enantiomer",C=C/C=N/[S@@](=O)C(C)(C)C,R
Mol_481,(R)-chloro(nitro)methanamine,N[C@@H](Cl)[N+](=O)[O-],R
Mol_482,(R)-chloro(nitro)methanamine_enantiomer,N[C@H](Cl)[N+](=O)[O-],S
Mol_483,"(1R)-1-aminopropane-1,3-diol",N[C@H](O)CCO,R
Mol_484,"(1R)-1-aminopropane-1,3-diol_enantiomer",N[C@@H](O)CCO,S
Mol_485,(2R)-2-ethylpiperazine;dihydrochloride,CC[C@@H]1CNCCN1.Cl.Cl,R
Mol_486,(2R)-2-ethylpiperazine;dihydrochloride_enantiomer,CC[C@H]1CNCCN1.Cl.Cl,S
Mol_487,methyl (3R)-5-hydroxy-3-methylpentanoate,COC(=O)C[C@H](C)CCO,R
Mol_488,methyl (3R)-5-hydroxy-3-methylpentanoate_enantiomer,COC(=O)C[C@@H](C)CCO,S
Mol_489,"(2R)-2,3-diaminopropanoic acid;hydrochloride",Cl.NC[C@@H](N)C(=O)O,R
